turns,white_rating,black_rating,opening_moves,victory_status_cod,winner_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,rated_cod
33,1350,1265,5,3,2,108,195,1150,106,612,1
58,1270,1299,3,3,0,108,239,967,94,132,1
31,1223,1282,4,1,2,108,72,1141,104,337,1
15,1289,1306,8,3,2,108,201,297,36,248,1
32,1007,1268,6,3,0,108,201,499,52,240,1
45,1170,1179,5,3,2,19,172,163,20,612,1
25,1442,1183,8,3,2,19,221,1092,102,357,1
15,1172,1170,5,3,2,108,193,1034,101,560,1
62,1178,1346,8,3,0,108,88,126,17,137,1
59,1171,1190,9,3,2,108,204,468,52,137,1
51,1175,1329,10,3,2,108,227,1100,102,357,1
22,1273,1160,2,3,0,108,239,961,94,612,1
27,1154,974,5,3,2,19,192,783,83,612,1
34,1167,1122,6,3,0,108,216,1039,102,77,1
79,1439,1171,10,2,2,19,221,1095,102,357,1
73,1245,1170,9,3,2,108,204,471,52,137,1
74,1250,1156,1,1,0,19,0,434,49,612,1
92,1164,1263,8,3,0,19,221,1092,102,357,1
26,1173,1251,5,3,0,108,99,1314,109,381,1
40,1089,1165,6,1,0,108,201,405,40,612,1
77,1278,1173,3,3,2,19,171,651,61,312,1
58,1178,1391,6,3,0,108,215,1054,102,137,1
51,1164,1293,10,1,2,108,221,1095,102,357,1
73,1353,1170,7,2,2,19,204,466,52,138,1
50,1030,1162,3,1,0,108,241,992,94,610,1
52,1176,1118,4,3,0,108,193,777,82,612,1
11,1353,1181,4,1,2,108,171,71,10,95,1
61,1184,1184,5,3,2,108,195,1150,106,612,1
19,1171,1252,5,3,2,108,193,1034,101,560,1
51,1157,1234,7,3,2,108,206,522,52,569,1
12,1034,1149,4,3,0,108,240,967,94,132,1
86,1156,886,5,0,1,108,201,462,52,612,1
27,1142,1226,3,1,2,108,152,359,38,377,1
86,1042,1133,3,1,0,108,171,650,61,299,1
61,1123,1084,6,1,2,108,191,212,31,407,1
53,1247,1122,3,1,2,108,171,650,61,299,1
50,1070,1112,1,1,0,108,0,1433,121,612,1
16,1099,1173,7,3,2,108,167,402,38,599,1
110,1114,1027,5,2,0,19,152,389,38,571,1
45,914,1133,5,1,2,108,197,1415,116,612,1
93,1125,996,5,1,2,108,193,1034,101,560,1
105,1242,1125,4,3,2,108,177,1437,122,186,1
60,1133,1234,6,3,0,108,201,405,40,612,1
58,981,1127,6,1,0,108,221,1036,102,612,1
65,1111,1219,7,1,2,108,199,304,36,516,1
56,1126,1054,5,1,0,108,192,783,83,612,1
64,1147,908,4,3,0,108,71,408,42,418,1
4,914,1141,1,3,0,108,0,1451,125,612,1
58,1984,1948,6,3,0,19,77,693,70,525,1
34,1954,2158,3,3,0,19,93,1219,109,141,1
101,2008,1954,4,3,2,19,10,241,33,43,0
35,1954,2008,5,3,0,19,93,1256,109,215,0
54,2008,1954,2,3,0,19,15,225,33,41,0
116,1954,2008,2,3,0,19,1,737,73,174,0
115,2100,1960,2,1,2,19,41,443,50,612,1
48,1945,1961,6,0,1,19,72,1140,104,324,1
56,1982,1960,2,0,1,19,72,1125,104,612,1
54,1974,1899,2,3,0,19,1,735,73,137,1
37,2068,1982,11,3,2,19,80,816,84,55,1
81,1959,2028,1,3,2,19,1,734,73,612,1
45,2005,1969,1,3,2,19,2,61,9,612,1
161,1960,1868,2,1,2,19,1,737,73,174,1
88,1964,2287,5,3,0,19,71,752,74,263,1
148,1914,1965,4,0,1,19,72,1143,104,349,1
119,1951,2049,2,1,2,19,1,735,73,137,1
60,2149,1933,7,3,0,19,48,107,15,16,1
34,1599,1929,6,1,0,19,72,1135,104,244,1
94,1882,1919,6,3,0,19,72,1135,104,244,1
122,1699,1914,5,1,0,19,72,1142,104,348,1
44,1916,2285,2,3,0,19,1,744,73,543,1
26,1936,1638,5,3,0,19,1,742,73,351,1
116,1758,1929,4,3,0,19,72,1143,104,349,1
31,1265,1957,5,3,2,19,71,759,74,472,1
133,1954,1578,9,1,2,19,358,612,58,377,1
65,1984,2050,4,3,2,311,93,1217,109,139,0
62,2050,1627,2,1,0,311,6,1003,97,612,0
62,1627,2050,3,3,0,311,152,359,38,377,0
42,2050,1627,2,1,0,311,4,1472,127,500,0
42,1627,2050,2,3,0,311,73,0,0,612,0
158,1617,2050,5,0,1,311,44,674,66,612,0
31,2050,1852,6,3,2,311,72,1140,104,324,0
46,1981,2050,4,3,0,311,15,230,33,41,0
20,2050,1981,9,3,0,311,86,124,17,32,0
73,1901,1164,8,1,2,37,221,1092,102,357,0
35,1164,1435,4,1,2,50,72,1141,104,337,0
71,1435,1164,7,2,2,19,201,492,52,211,0
46,1164,1435,7,3,2,50,199,304,36,516,0
52,1164,1901,8,3,0,37,199,305,36,516,0
52,1245,1228,5,2,0,19,211,1036,102,612,1
70,1287,1099,2,2,0,19,90,1194,109,612,1
49,1866,1099,10,3,2,26,255,1383,110,151,0
75,1211,1230,2,3,2,19,90,1194,109,612,1
61,1344,1500,4,1,2,19,117,1194,109,612,1
41,1834,1500,8,3,2,21,192,789,83,181,0
46,1500,1834,5,3,0,21,240,1008,98,612,0
53,1635,1500,10,1,2,37,239,94,11,555,0
52,1456,1604,4,1,0,19,258,851,90,612,1
36,1378,1318,3,3,0,19,152,352,38,282,1
64,1500,1487,5,3,0,19,248,1378,110,0,1
65,1714,1709,5,3,2,108,39,309,37,612,1
71,1613,1729,9,3,2,108,154,323,38,18,1
50,1731,2127,4,3,0,108,77,1010,99,612,1
54,1739,1840,11,1,0,108,56,56,8,279,1
76,1760,1718,7,1,0,108,154,313,38,19,1
61,1708,1729,8,3,2,108,154,312,38,18,1
53,1721,1643,4,3,2,108,264,874,90,612,1
24,1707,1712,7,3,0,108,159,386,38,548,1
64,1170,1662,2,1,0,28,72,1125,104,612,1
51,1261,1237,1,3,2,311,0,677,68,612,1
71,1100,1306,3,1,2,37,4,1467,127,437,1
49,1590,1100,7,1,2,37,192,799,83,371,0
34,1100,1590,3,1,0,37,6,1468,127,450,0
88,1302,875,3,2,0,311,171,650,61,299,1
11,1234,1335,4,0,1,356,241,980,94,543,1
11,1522,1500,6,1,2,356,193,1020,101,153,1
86,2306,2405,7,3,0,19,197,296,36,226,1
58,2422,2386,8,3,0,19,92,1205,109,28,1
50,2373,2356,17,3,0,19,102,1281,109,296,1
62,2325,2338,5,3,0,19,241,981,94,543,1
39,2336,1830,9,3,2,19,196,1165,106,426,1
49,2334,1836,6,3,2,19,212,1052,102,83,1
43,2329,2017,15,3,2,19,57,60,8,544,1
84,1879,2326,6,1,0,19,119,1211,109,115,1
41,2323,1881,16,3,2,19,193,1017,101,135,1
48,1622,2322,9,3,0,19,198,298,36,248,1
48,1933,2318,10,1,0,19,111,1268,109,256,1
38,1983,2313,2,3,0,19,36,433,48,612,1
41,2312,1663,6,1,2,19,213,1121,102,535,1
28,1866,2309,2,3,0,19,4,1471,127,493,1
74,1835,2307,9,3,0,19,305,425,44,561,1
29,2300,2041,8,3,2,19,319,727,72,441,1
45,2288,2148,4,3,2,19,193,777,82,612,1
61,2283,1947,7,1,2,19,270,921,90,561,1
19,2275,2016,12,3,2,19,87,139,17,258,1
48,1909,2271,8,3,0,19,92,1205,109,28,1
41,2263,2006,7,3,2,19,320,732,72,561,1
30,1293,2263,2,3,0,19,73,0,0,612,1
55,2257,1922,9,1,2,19,103,1201,109,9,1
72,2191,2239,10,3,0,19,111,1268,109,256,1
78,1380,2239,4,3,0,19,264,874,90,612,1
34,1796,2235,4,3,0,19,307,448,50,172,1
56,1879,2230,11,1,0,19,102,1278,109,296,1
49,2217,2059,15,3,2,19,70,194,29,137,1
72,2336,2185,10,1,0,19,111,1268,109,256,1
70,2175,1936,11,3,2,37,80,817,84,55,1
83,2161,1984,8,3,2,37,196,1154,106,137,1
57,2150,1915,6,3,2,37,343,593,58,612,1
39,1976,2135,6,3,0,37,92,1203,109,28,1
56,1830,2126,4,3,0,37,16,224,33,40,1
46,2001,2105,6,3,0,37,21,264,33,274,1
31,2104,1344,5,1,2,37,192,783,83,612,1
66,1918,2086,4,3,0,37,99,1324,109,385,1
52,2082,1500,7,3,2,37,320,732,72,561,1
100,1774,2071,8,3,0,37,109,1262,109,256,1
10,1778,2059,8,3,0,37,102,1325,109,390,1
49,1783,2045,10,3,0,37,144,1296,109,362,1
100,1788,2029,11,1,0,37,102,1278,109,296,1
107,1609,2109,8,3,2,37,274,1177,108,612,1
44,1701,2100,3,1,0,37,91,1351,109,504,1
27,2091,1704,4,3,2,37,72,1141,104,337,1
72,1931,2061,8,3,0,37,199,306,36,516,1
21,1408,1396,4,2,2,158,264,874,90,612,0
91,1398,1383,4,1,2,19,264,874,90,612,1
35,1387,1399,5,3,2,19,248,1387,110,181,1
50,1394,1512,4,1,0,19,245,943,90,322,1
56,1479,1381,4,3,0,19,99,1324,109,385,1
37,1371,1374,4,3,2,19,264,874,90,612,1
66,1372,1360,4,3,0,19,99,1324,109,385,1
40,1351,1287,4,3,2,19,153,358,38,332,1
32,1209,1265,1,1,0,187,0,1427,120,612,1
26,1221,1820,3,1,0,147,171,282,33,559,1
89,1332,1500,2,1,2,361,36,826,85,612,1
65,1528,1369,3,3,0,236,241,992,94,610,1
37,1231,1545,8,3,2,236,217,1045,102,76,1
48,1142,1138,6,3,2,108,193,779,82,1,1
54,1263,1264,7,2,0,19,192,790,83,182,1
43,1392,1500,2,1,2,108,90,1194,109,612,1
60,1906,1834,11,3,0,102,317,947,92,137,1
122,1841,2015,2,2,0,102,39,766,76,612,1
49,1905,1852,2,3,2,102,71,774,79,612,1
56,1467,1478,4,1,0,19,1,741,73,350,1
77,1478,1500,3,1,2,19,96,1194,109,612,0
60,1500,1478,1,3,0,19,0,537,53,612,0
33,1478,1362,2,1,2,19,78,809,84,2,0
83,1478,1490,5,3,2,102,195,1150,106,612,0
102,1453,1466,6,1,0,374,213,1121,102,535,1
29,1466,1592,7,3,2,311,196,1150,106,612,0
91,1466,1582,4,3,2,315,192,784,83,0,0
34,1466,1744,9,3,0,180,103,1197,109,9,0
59,1479,1454,7,3,0,19,196,1150,106,612,1
41,1566,1493,6,3,2,324,213,1121,102,535,1
54,1454,1421,6,3,0,19,264,915,90,546,1
43,1444,1465,1,3,2,19,0,827,86,612,1
34,1387,1457,9,3,0,19,358,612,58,377,1
122,1417,1447,3,3,0,19,239,962,94,0,1
51,1436,1439,12,1,2,19,277,1191,108,458,1
62,1455,1081,10,3,0,19,208,525,52,569,1
30,1318,1448,10,3,0,19,208,517,52,569,1
79,1437,1446,9,2,2,19,86,124,17,32,1
32,1448,1436,4,3,0,19,241,931,90,63,1
78,1308,1441,5,3,0,19,177,1443,122,527,1
82,1708,1851,4,3,0,19,241,980,94,543,1
64,1960,2260,5,3,0,117,249,1392,110,347,1
59,1969,2247,5,3,0,117,8,589,57,495,1
62,1325,1174,3,3,0,31,241,992,94,610,1
104,1325,1500,8,1,0,103,218,1047,102,76,0
65,1322,913,3,1,2,315,241,992,94,610,1
23,1224,1332,3,3,2,102,91,1351,109,504,1
50,1353,1068,5,1,0,236,241,976,94,309,1
58,1131,1347,4,1,0,42,240,967,94,132,1
64,1197,1340,2,3,0,19,71,774,79,612,1
56,1163,1340,5,3,0,234,239,979,94,540,0
18,1362,976,6,3,0,332,193,1020,101,153,1
43,1348,1381,3,3,2,19,241,992,94,610,1
24,1375,1334,6,3,0,19,173,172,20,377,1
125,911,1356,2,1,2,396,10,237,33,42,1
104,1030,1352,10,3,0,121,219,1079,102,181,1
29,1352,1408,4,3,2,311,241,967,94,132,0
48,2035,1352,4,3,0,31,99,1324,109,385,0
65,1787,1417,7,1,2,315,192,790,83,182,1
20,1810,1495,6,3,0,315,191,212,31,407,1
38,1783,1797,2,1,0,315,2,64,9,207,1
26,1723,1814,11,3,2,315,102,1280,109,296,1
70,1645,1806,7,3,0,315,48,107,15,16,1
35,1800,1590,5,3,2,315,91,1350,109,503,1
23,1798,1250,10,3,2,315,228,1053,102,124,1
76,1602,1791,3,3,0,315,91,1351,109,504,1
68,1415,1788,3,2,0,315,91,1351,109,504,1
4,1758,1804,4,3,2,361,47,446,50,104,1
30,1815,1889,2,3,0,361,71,774,79,612,1
59,1800,1831,4,1,2,361,72,1141,104,337,1
77,1820,1814,3,3,2,361,1,740,73,349,1
76,1830,1809,4,2,0,361,72,1141,104,337,1
34,1914,1842,8,3,2,380,102,1325,109,390,1
53,1856,1903,8,3,0,380,217,1045,102,76,1
178,2153,2474,5,0,1,311,241,981,94,543,1
91,2474,2477,7,0,1,311,323,716,72,298,1
57,2469,2216,11,3,2,311,102,1280,109,296,1
42,2220,2464,8,3,0,311,198,302,36,485,1
48,1973,2462,8,1,0,361,319,727,72,441,1
33,2465,2384,3,0,1,311,239,977,94,326,1
71,2460,2240,3,3,2,311,41,1423,118,612,1
26,2104,2456,6,3,0,311,178,1435,122,0,1
32,2301,2449,6,3,0,311,180,1447,122,579,1
63,2447,2005,5,1,2,311,78,807,84,0,1
86,2306,2438,8,3,0,315,199,306,36,516,1
99,2432,2213,8,3,2,388,38,683,70,58,1
36,2255,2425,3,3,0,361,239,977,94,326,1
153,2428,2360,15,0,1,311,59,50,8,137,1
112,2208,2421,4,3,0,361,2,1407,114,161,1
39,2418,2067,7,3,2,311,264,922,90,567,1
28,2083,2415,2,3,0,311,239,961,94,612,1
65,2409,2182,6,3,2,311,343,593,58,612,1
21,2281,2400,3,3,0,311,239,977,94,326,1
98,2015,2397,9,3,0,317,226,1105,102,357,1
31,1426,1371,5,3,0,19,77,694,70,526,1
68,1437,1476,6,3,0,19,213,1121,102,535,1
42,1719,1679,6,3,2,19,268,903,90,375,1
42,1689,1670,8,1,0,19,101,1282,109,307,1
59,1672,1701,3,3,2,19,91,1351,109,504,1
80,1695,1923,11,3,0,19,148,1296,109,362,1
31,1706,1698,4,3,0,19,99,1324,109,385,1
107,1687,1717,7,2,2,19,264,922,90,567,1
18,1728,1723,8,3,0,182,108,1252,109,206,1
72,1648,1719,4,1,0,20,99,1324,109,385,1
45,1719,1765,7,3,2,315,192,790,83,182,0
66,1648,1710,4,3,0,108,241,967,94,132,1
93,1696,1722,3,3,2,19,239,83,11,612,1
90,1732,1768,13,3,0,19,196,1164,106,405,1
23,1833,1740,6,3,2,19,206,463,52,47,1
118,1433,1737,3,2,0,19,239,962,94,0,1
103,1729,2008,7,0,1,19,101,1327,109,392,1
23,1722,1605,8,3,2,19,101,1282,109,307,1
91,1713,1659,6,1,2,108,206,463,52,47,1
56,1605,1698,1,1,0,19,0,1433,121,612,1
71,1690,1613,3,1,2,19,152,359,38,377,1
48,1622,1681,1,1,0,19,0,1433,121,612,1
80,1702,1681,6,3,0,19,197,1416,116,0,1
33,1568,1696,8,3,2,19,101,1282,109,307,1
84,1707,1699,3,2,0,19,152,359,38,377,1
51,1453,1724,6,3,2,19,206,463,52,47,1
47,1735,1733,5,3,0,19,211,1036,102,612,1
74,1744,1801,9,3,0,300,111,1263,109,256,1
77,1854,1730,7,3,0,315,196,1150,106,612,1
54,1705,1719,6,3,0,19,213,1121,102,535,1
75,1709,1716,5,2,2,19,71,752,74,263,1
89,1694,1825,5,2,2,19,192,785,83,1,1
62,1651,1684,3,3,0,19,171,650,61,299,1
49,1706,1695,2,3,2,19,90,1194,109,612,1
67,1683,1717,5,3,2,19,192,785,83,1,1
73,1707,1693,2,3,2,19,239,961,94,612,1
43,1758,1702,4,3,2,19,241,967,94,132,1
70,1713,1709,11,3,0,19,106,1198,109,9,1
28,1724,1734,7,3,0,19,101,1327,109,392,1
16,1730,1882,4,3,0,19,99,1324,109,385,1
47,2334,1800,2,3,2,331,36,214,32,0,0
52,1680,1789,2,1,0,19,71,774,79,612,1
43,1774,1768,2,3,2,19,4,1471,127,493,1
78,1711,1760,2,3,0,19,71,774,79,612,1
75,1760,1542,4,3,2,313,8,585,57,612,0
105,1713,1609,2,1,2,19,1,735,73,137,1
103,1710,1618,1,2,2,19,0,1433,121,612,1
35,1374,1613,6,3,0,19,215,1054,102,137,1
45,1603,1539,6,1,2,19,78,808,84,1,1
92,1564,1603,7,0,1,361,215,1055,102,137,0
108,1821,1842,11,3,0,315,144,1299,109,362,0
154,1512,1821,6,3,0,113,243,969,94,144,0
21,1821,1832,5,3,2,211,84,134,17,181,0
48,1832,1821,7,1,0,211,83,123,17,18,0
89,1821,1832,5,0,1,211,83,117,17,18,0
31,1832,1821,7,1,2,211,83,123,17,18,0
66,1500,1821,5,1,0,19,239,84,11,0,0
80,1821,1820,5,3,2,366,72,1142,104,348,0
62,1500,1821,11,3,2,117,84,135,17,181,0
120,1877,1821,11,1,0,43,84,135,17,181,0
38,1902,1830,8,3,2,246,82,156,17,568,1
61,1830,1311,8,2,2,55,196,1166,106,479,0
28,1824,1830,3,3,0,37,81,125,17,100,0
99,1548,1842,5,3,2,102,83,117,17,18,0
49,1858,1730,3,3,0,113,152,359,38,377,1
44,1891,1845,6,3,0,361,72,1145,104,403,1
55,1876,1856,4,3,2,211,72,1143,104,349,1
92,1867,1883,8,3,0,117,196,1154,106,137,1
27,1864,1449,4,3,2,19,72,1141,104,337,1
98,1922,1851,5,3,0,104,248,1378,110,0,1
24,1861,1899,4,1,0,104,81,114,17,14,1
4,1527,1861,1,1,0,19,2,61,9,612,1
16,1878,1698,6,3,0,203,72,1140,104,324,1
85,1878,1906,14,3,2,37,142,1366,109,514,0
70,1660,1873,4,1,0,117,72,1143,104,349,1
36,1707,1873,4,3,0,315,72,1143,104,349,0
124,1806,1875,11,0,1,19,250,1388,110,181,1
61,1864,1842,5,3,2,361,99,1314,109,381,1
66,1853,1853,6,2,0,361,72,1135,104,244,1
20,1882,1840,6,3,0,88,72,1135,104,244,1
49,1832,1696,4,3,2,37,78,998,96,61,1
42,1704,1824,2,1,0,37,19,247,33,274,1
32,1841,1688,4,3,0,37,78,998,96,61,1
70,1695,1834,2,3,0,37,3,62,9,171,1
52,1851,1679,4,3,0,37,78,998,96,61,1
18,1527,1882,3,3,0,19,171,654,61,334,1
4,1527,1882,1,1,0,19,2,61,9,612,1
54,1500,1901,5,1,0,350,248,1378,110,0,1
4,1533,1897,1,1,0,19,2,61,9,612,1
5,1894,1539,1,1,2,19,0,1433,121,612,1
26,1545,1890,3,1,0,19,171,654,61,334,1
4,1552,1887,1,1,0,19,2,61,9,612,1
115,1923,1887,3,0,1,313,239,977,94,326,0
100,1961,2215,19,1,0,379,341,718,72,377,0
113,2215,1961,18,3,2,379,236,1060,102,142,1
125,2215,2191,8,3,2,379,250,1394,110,438,1
51,2215,2147,4,3,2,102,99,1324,109,385,1
65,1803,2215,7,3,0,19,314,959,92,517,1
29,2210,1805,7,3,2,19,192,790,83,182,1
26,1807,2205,4,3,0,19,307,448,50,172,1
43,2200,1810,8,3,2,19,217,1045,102,76,1
33,1805,2195,2,3,0,19,152,311,38,0,1
54,2189,2167,6,3,0,110,319,704,72,612,1
42,2051,2147,9,3,0,219,193,1031,101,369,1
61,2121,2118,7,3,2,219,193,1023,101,257,1
38,1500,2098,2,1,0,19,239,961,94,612,0
47,2078,1920,9,3,2,19,103,1201,109,9,1
82,2151,2029,8,3,0,19,201,495,52,211,1
47,1986,2009,13,3,2,19,163,373,38,536,1
34,2143,1916,3,3,0,336,41,1423,118,612,1
27,1904,1544,5,1,2,19,192,783,83,612,1
32,1547,1891,5,1,0,19,193,1035,101,575,1
90,1950,1926,3,1,0,187,6,1470,127,471,1
38,1902,1811,1,3,2,187,0,827,86,612,1
51,1879,1569,3,3,2,187,6,1470,127,471,1
41,1805,1749,3,3,2,187,4,842,86,609,1
5,1787,1343,2,3,2,187,4,1469,127,461,1
44,1560,1713,6,1,0,21,26,248,33,274,1
33,1500,1569,5,3,2,21,195,659,61,554,1
41,1541,1690,7,1,2,19,192,790,83,182,1
28,1567,1551,3,3,2,19,92,1202,109,28,1
62,1540,1540,3,1,0,19,90,1208,109,99,1
28,1550,1531,10,3,0,19,208,517,52,569,1
61,1435,1543,6,3,0,108,119,1211,109,115,1
123,1534,1467,4,1,2,19,72,1141,104,337,1
89,1524,1499,4,1,2,19,245,930,90,57,1
43,1548,1535,3,3,2,19,90,1275,109,295,1
44,1545,1554,5,3,0,19,86,111,17,612,1
20,2621,1545,6,3,2,26,121,1195,109,0,0
55,1544,1523,5,3,0,108,39,309,37,612,1
20,1432,1559,3,3,2,108,90,1208,109,99,1
88,1369,1553,3,1,0,19,91,1351,109,504,1
96,1553,1542,2,3,0,19,90,1194,109,612,1
120,1543,1553,3,3,2,19,90,1208,109,99,1
111,1544,1496,5,3,2,19,99,1314,109,381,1
39,1519,1556,10,1,2,19,239,94,11,555,1
93,1545,1559,3,1,2,19,20,258,33,274,1
100,1529,1534,5,1,0,19,243,968,94,144,1
54,1546,1517,4,3,0,19,24,257,33,274,1
75,1500,1973,3,1,2,315,61,196,29,234,1
160,2105,1929,5,3,0,117,84,134,17,181,1
32,813,841,3,3,2,19,171,650,61,299,1
86,857,1057,5,1,0,19,108,1225,109,157,1
50,857,958,3,3,0,363,93,1219,109,141,0
39,1478,859,2,1,2,28,72,1125,104,612,1
31,859,1500,4,3,2,102,191,645,61,152,0
29,1574,861,8,3,2,41,72,1139,104,314,1
27,1186,871,2,1,2,298,72,1125,104,612,1
57,1391,875,5,1,2,102,71,759,74,472,1
68,1271,883,2,3,2,288,72,1125,104,612,1
95,1203,894,4,1,2,19,239,963,94,1,1
40,901,1339,2,1,0,199,90,1194,109,612,1
27,1500,901,2,3,2,288,72,1125,104,612,0
78,922,1120,3,3,0,238,171,661,61,591,1
74,989,791,3,3,0,91,239,83,11,612,1
4,1026,1121,2,3,0,236,239,961,94,612,1
44,1057,1240,2,3,0,361,36,433,48,612,1
45,1057,1341,3,3,0,236,152,359,38,377,0
15,1331,1083,3,1,2,236,91,1351,109,504,1
37,1266,1130,2,3,2,203,71,774,79,612,1
22,1155,1484,4,3,0,54,72,1141,104,337,1
58,1222,1351,2,3,0,187,239,961,94,612,1
33,1214,1222,2,3,2,108,72,1125,104,612,0
41,1034,1222,4,3,2,20,36,288,35,510,0
46,1535,1273,3,3,2,358,152,359,38,377,1
36,1500,1409,2,1,0,21,239,961,94,612,1
55,1950,2212,1,2,2,19,307,27,1,612,0
49,1950,1226,2,3,2,21,4,1456,127,87,0
78,1950,1885,4,1,0,21,8,585,57,612,0
29,1950,2204,2,0,1,21,4,1004,97,0,0
65,1950,1500,2,0,1,21,6,1003,97,612,0
66,1950,1819,4,0,1,21,7,589,57,495,0
112,1950,1477,2,0,1,21,4,1456,127,87,0
70,1950,1500,3,0,1,21,7,585,57,612,0
50,2036,1706,6,3,0,19,8,586,57,206,1
40,1795,2036,6,3,0,19,121,1195,109,0,0
33,2023,1671,2,1,2,102,4,1465,127,432,1
30,1675,2008,8,1,0,102,123,1290,109,352,1
53,1990,1678,2,1,2,102,4,1465,127,432,1
30,1990,1465,5,0,1,205,8,589,57,495,0
11,1990,1756,2,0,1,329,4,1459,127,280,0
3,1990,1779,2,0,1,329,4,1466,127,436,0
67,1990,1447,2,0,1,21,4,1459,127,280,0
41,1458,1980,4,3,0,295,0,441,49,498,1
28,1967,1500,2,3,2,295,4,1472,127,500,1
52,1967,1295,3,3,2,21,7,585,57,612,0
30,2102,1967,6,3,0,19,121,1195,109,0,0
62,1647,1566,4,3,0,187,264,874,90,612,1
35,1500,1647,5,3,2,325,197,1415,116,612,0
89,1668,1642,4,3,0,269,191,653,61,330,1
119,1613,1694,5,3,2,19,117,1224,109,156,1
21,1500,1500,3,3,2,315,172,164,20,0,0
65,1528,1500,3,3,2,315,92,1202,109,28,0
50,1500,1412,7,2,0,315,240,988,94,578,0
60,1887,1760,3,3,0,236,241,992,94,610,1
73,1826,1900,16,3,2,104,210,529,52,569,1
42,1297,1500,1,1,0,20,0,677,68,612,0
58,1297,1230,3,1,0,102,171,650,61,299,0
38,1625,1754,3,3,0,19,239,962,94,0,0
28,1719,1625,9,3,0,19,268,888,90,181,0
26,1625,1657,9,3,0,19,111,1263,109,256,0
35,1619,1625,5,3,2,19,154,314,38,20,0
35,1551,1625,9,3,2,19,219,1078,102,181,0
34,1862,1358,5,3,0,312,258,870,90,468,1
38,1807,1862,9,3,0,19,204,467,52,137,0
27,1862,1387,1,3,0,19,0,404,39,612,0
80,1474,1862,5,2,0,19,192,785,83,1,0
54,1862,1807,5,3,0,19,192,785,83,1,0
65,1720,1862,8,1,2,19,198,302,36,485,0
55,1862,1690,2,3,0,19,6,1003,97,612,0
67,1884,1862,5,3,0,19,193,1035,101,575,0
78,1396,1862,8,3,0,19,201,297,36,248,0
51,1674,1862,4,3,2,19,245,943,90,322,0
75,2203,1862,6,3,2,19,211,1072,102,148,0
36,1862,2203,10,3,0,19,127,1227,109,166,0
58,1862,1722,6,1,0,19,258,858,90,125,0
12,1598,1862,5,3,2,19,192,785,83,1,0
21,1708,1862,5,3,2,21,193,1035,101,575,0
56,1862,1500,1,3,0,19,36,960,93,612,0
24,1862,1513,4,3,0,19,264,874,90,612,0
32,1500,1862,6,3,0,19,244,177,22,612,0
66,1862,1449,16,1,0,19,279,1185,108,335,0
45,1862,1500,4,3,0,19,72,1141,104,337,0
50,1704,1862,6,3,2,19,211,1072,102,148,0
18,1862,1769,7,3,0,19,196,1150,106,612,0
90,1701,1862,6,1,0,19,201,405,40,612,0
75,1799,1862,4,1,2,19,177,1437,122,186,0
34,1862,1701,4,3,0,19,192,784,83,0,0
70,1699,1862,6,3,0,19,197,293,36,612,0
24,1862,1579,6,3,0,315,91,1360,109,506,0
18,1862,1416,5,2,0,315,78,807,84,0,0
36,1862,2073,5,3,0,315,91,1350,109,503,0
99,1567,1862,3,3,2,315,6,765,75,612,0
60,1564,1862,2,3,2,315,39,766,76,612,0
77,1862,1140,8,1,2,315,200,294,36,163,0
74,1972,1952,7,1,0,19,48,109,15,465,1
61,1960,1950,5,3,2,19,193,1034,101,560,1
15,2199,1955,7,3,2,19,193,1018,101,143,1
102,1955,1837,11,0,1,19,144,1299,109,362,0
129,1937,2090,5,2,2,19,153,343,38,181,1
25,1951,1664,5,3,2,19,153,343,38,181,1
39,1944,1776,8,3,2,19,105,1196,109,9,1
62,1553,1942,5,2,0,19,84,134,17,181,1
19,1236,1941,2,3,0,19,81,111,17,612,1
83,1500,1500,3,3,2,158,152,352,38,282,0
66,1500,1500,5,3,2,158,195,1150,106,612,0
89,1500,1500,3,3,2,158,152,352,38,282,0
129,1500,1500,1,0,1,161,0,1433,121,612,0
27,1500,1500,2,3,2,161,71,774,79,612,0
76,1500,1500,2,3,2,161,71,774,79,612,0
55,1452,1343,6,3,2,370,185,550,55,612,0
65,1343,1376,4,1,2,187,1,741,73,350,0
63,1803,1737,5,3,2,19,153,343,38,181,1
64,1670,1692,5,3,0,273,197,1415,116,612,1
69,1500,1534,3,3,2,315,191,635,59,612,1
31,1500,1421,3,3,2,315,191,635,59,612,0
15,1500,1329,5,1,2,315,201,462,52,612,0
35,1851,1712,6,3,2,19,121,1195,109,0,0
107,1712,1714,7,2,2,187,196,1150,106,612,0
43,1500,1712,2,3,2,19,239,961,94,612,0
72,1705,1712,3,3,0,317,90,1208,109,99,0
63,1712,2015,7,3,0,19,163,337,38,137,0
34,1712,1832,2,3,0,30,81,111,17,612,0
51,1712,1615,4,3,0,228,72,1141,104,337,0
60,1712,1708,4,3,0,21,191,210,31,612,0
26,1860,1712,3,3,0,19,91,1285,109,331,0
70,2108,1712,7,3,0,248,244,178,22,0,0
24,1712,1959,4,3,0,19,21,261,33,274,0
124,1712,1500,4,3,0,298,32,281,33,543,0
39,1780,1712,8,3,2,108,319,727,72,441,0
58,2180,1712,3,3,0,361,91,1285,109,331,0
16,1328,1712,1,3,0,20,0,1433,121,612,0
